epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,230.915,1.38089,1.40213,0.01516,0.91475,0.86357,0.91208,0.66675,1.04271,0.86419,0.01342,9.98551e-05,9.98551e-05,9.98551e-05
